taxonID	scientificName	old_page_id	new_page_id	status
c1e85aa4-5761-3aed-abdd-08a53ed799e1	Aptenia cordifolia			skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1928&rft.volume=77&rft.spage=69&rft_id=https://www.biodiversitylibrary.org/bibliography/6769&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
1b2f72c5-e2a2-3683-b105-a05a29e25324	Cyclopogon	33189863		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1827&rft.volume=1&rft.spage=93&rft_id=https://www.biodiversitylibrary.org/bibliography/515&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
c1707e91-9a49-30ec-8e1f-217deb74ffaa	Hepatica nobilis	33333469		skip:unparseable_collation:39
37b937be-2f0d-30d5-b748-9c2a2b3ffde7	Anemone narcissiflora	33355180		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1753&rft.volume=1&rft.spage=542&rft_id=https://www.biodiversitylibrary.org/bibliography/669&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
e1198f40-6da2-35ef-91d9-bd05ccc935e8	Limonium insigne	3817		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1891&rft.volume=2&rft.spage=395&rft_id=https://www.biodiversitylibrary.org/bibliography/327&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
90d25718-301e-3b19-890b-fd1d2aaea32b	Vigethia mexicana			skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1943&rft.volume=7&rft.spage=98&rft_id=https://www.biodiversitylibrary.org/bibliography/65344&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
cf2bbbd3-495c-39c0-aff3-e38e6c268e78	Brackenridgea nitida A.Gray	33121122	40382551	ok
5ce954c8-28eb-3b2a-bc50-61be05c68328	Symphyotrichum oblongifolium		12960086	ok
0a33f8f1-c24d-3a8a-b991-6c4949dc935c	Cordia megalantha S.F.Blake			skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1923&rft.volume=36&rft.spage=200&rft_id=https://www.biodiversitylibrary.org/bibliography/3622&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
891fc159-d090-38b1-908f-88601cd4583f	Canthium Lam.	33068974		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1785&rft.volume=1&rft.spage=602&rft_id=https://www.biodiversitylibrary.org/bibliography/824&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
a85fac9b-0194-37bc-b4ef-135c33d4bcf8	Gaultheria acuminata	33333332		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1830&rft.volume=5&rft.spage=126&rft_id=https://www.biodiversitylibrary.org/bibliography/626&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
74e9d672-97b5-32a4-8f09-2a42a0e3917a	Buddleja americana L.	33355180	358131	ok
8c2e8169-088a-3653-88c7-e9aec8be14a5	Catesbaea melanocarpa Urb.	705349		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1899&rft.volume=1&rft.spage=427&rft_id=https://www.biodiversitylibrary.org/bibliography/144&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
77d206e6-125e-31b6-9105-209a376f6586	Bromelia balansae	136420		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1891&rft.volume=3&rft.spage=191&rft_id=https://www.biodiversitylibrary.org/bibliography/454&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
8322c91f-177c-3e8f-b86a-eaf351ebe3d4	Micranthes oregana	33120466	750115	ok
444e192a-9992-3ea2-9aa5-56384c8f963c	Elaeis guineensis Jacq.			skip:unparseable_collation:280, t. 177
c1bc3d6e-1f42-358c-a24c-a4a9252cbc08	Trichopilia			skip:unparseable_collation:22: t. 1863
51d9d3e7-4139-3c53-ac53-c36d085fb31f	Freycinetia kinabaluana			skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1970&rft.volume=25&rft.spage=219&rft_id=https://www.biodiversitylibrary.org/bibliography/77306&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
fecd142d-6a23-3e78-ab0f-efdcb51ba33c	Gnidia bojeriana (Decne.) Baill.	33120895		skip:unparseable_collation:3(6a): 228
173c370c-9280-3db9-a540-a51e44c997ef	Opuntia moniliformis	33334048		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1841&rft.volume=2&rft.spage=221&rft_id=https://www.biodiversitylibrary.org/bibliography/655&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
c01ccd9f-d161-3538-a841-d0df33bc944f	Peristethium attenuatum Kuijt			skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=2012&rft.volume=98&rft.spage=554&rft_id=https://www.biodiversitylibrary.org/bibliography/702&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
b9851dd4-dccb-3b10-a88d-ec63e8ddafd1	Sorbus domestica	33355180		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1753&rft.volume=1&rft.spage=477&rft_id=https://www.biodiversitylibrary.org/bibliography/669&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
0ea2aec8-aa9e-3d30-b0f3-356d7f2c1ad7	Melicope	3590557		skip:unparseable_collation:55
98505de0-9aee-3273-a3e8-8716eb28d5a6	Anthurium pallidiflorum			skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1898&rft.volume=25&rft.spage=395&rft_id=https://www.biodiversitylibrary.org/bibliography/60&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
0640949e-e717-3d5e-a615-03c35a0e5d3f	Gisekia africana	3327		skip:unparseable_collation:3[3]: 108
b82537a3-7d55-3bd6-b86c-4a2da6c3e9b6	Wahlenbergia berteroi Hook. & Arn.			skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1834&rft.volume=1&rft.spage=279&rft_id=https://www.biodiversitylibrary.org/bibliography/234&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
f10c890e-4828-3364-a933-a0d3bb4847a4	Geniostoma rupestre J.R.Forst. & G.Forst.	3590526		skip:unparseable_collation:24, t. 12
4e2d8fd2-fa1f-394b-8c9a-1d9e62ed1a27	Carlina acaulis	33068974	717215	ok
4574f966-66b7-3302-9666-4e7872bdec22	Ornithogalum rautanenii		33742041	ok
e5c8bd06-00f8-3a19-b8fa-faa06476846e	Paeonia tenuifolia L.	33355187		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1759&rft.volume=2&rft.spage=1079&rft_id=https://www.biodiversitylibrary.org/bibliography/542&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
30dedcc9-4678-3f1b-a086-2d406bd0870d	Campanula sibirica	33355180	358186	ok
ff986327-8faa-35cc-8471-68fd5815a6d6	Reseda undata L.	33355187		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1759&rft.volume=2&rft.spage=1046&rft_id=https://www.biodiversitylibrary.org/bibliography/542&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
1797bb95-1696-33a5-841a-68e1b4db2c67	Sparganium neglectum	8070100	8070100	ok
3d5fd304-57a2-305c-b286-f492eb49b94e	Hesperis L.	33355180		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1753&rft.volume=2&rft.spage=663&rft_id=https://www.biodiversitylibrary.org/bibliography/669&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
1b8228e0-d2d7-392b-b582-bacaf306865f	Ficus hirsuta Schott	33333952		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1827&rft.volume=4&rft.spage=410&rft_id=https://www.biodiversitylibrary.org/bibliography/822&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
45fe7292-4c1d-36a2-b321-45f25342513e	Oenothera pallida	33120855		skip:unparseable_collation:14: t. 1142
87692877-8c6d-3eef-ab89-a1e695a291af	Sterculia tragacantha			skip:unparseable_collation:16: t. 1353
5b916263-51f6-3398-b296-79bf49b303bb	Lycopersicon esculentum	33355582		skip:unparseable_collation:[820]
8c03bec6-9760-3136-9025-45be4f3f01a1	Voyria tenella Guilding ex Hook.			skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1829&rft.volume=1&rft.spage=47&rft_id=https://www.biodiversitylibrary.org/bibliography/598&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
f388497a-8f7c-3fba-aac6-9806b7dfc2f5	Staudtia gabonensis	213193		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1903&rft.volume=33&rft.spage=384&rft_id=https://www.biodiversitylibrary.org/bibliography/60&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
facc8c01-33d5-3e3e-8433-37e9eae31742	Perymenium grande	33068393		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1881&rft.volume=2&rft.spage=181&rft_id=https://www.biodiversitylibrary.org/bibliography/730&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
97271cca-87b3-3e26-bbaa-668c71bebe10	Lobelia Plum. ex L.	33355585		skip:unparseable_collation:2: [textus s.n.]
f115aeaa-2f35-312d-9e2e-72844795ffec	Piper officinarum	156325		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1869&rft.volume=16&rft.spage=356&rft_id=https://www.biodiversitylibrary.org/bibliography/286&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
d35d7355-da02-3b85-9bc9-b4dfdb75685b	Cassia L.	33355180		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1753&rft.volume=1&rft.spage=376&rft_id=https://www.biodiversitylibrary.org/bibliography/669&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
99aee4ef-10ef-33e4-9170-89b9af66629d	Alchemilla guatemalensis			skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1935&rft.volume=12&rft.spage=489&rft_id=https://www.biodiversitylibrary.org/bibliography/41365&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
65802571-7d52-3af5-840a-2e12715645bf	Potentilla anserina	33355180	358514	ok
9ab3ce6f-e376-3d66-b3e8-761fb973bed3	Atrichoseris platyphylla			skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1884&rft.volume=1&rft.spage=410&rft_id=https://www.biodiversitylibrary.org/bibliography/10847&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
2b7c9979-be97-3789-ada0-8eed91ff3373	Knema Lour.	33355261		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1790&rft.volume=2&rft.spage=604&rft_id=https://www.biodiversitylibrary.org/bibliography/560&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
a8c1f4b9-5e89-3ecb-8f4d-5300d49adbe9	Peperomia vestita	10418536	10418536	ok
914bd184-e5ef-3f25-a502-9ae3fcd28cdc	Eupatorium balansae			skip:unparseable_collation:22(4-5): 778
e2164c54-936d-34b6-a5d3-4cc4601bba3e	Arcytophyllum aristatum Standl.		2385447	ok
eaa44a81-8d9f-3667-8187-d1721fe8f13a	Sandoricum koetjape			skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1912&rft.volume=7&rft.spage=237&rft_id=https://www.biodiversitylibrary.org/bibliography/69&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
cd94257b-660d-3388-b83c-18bd472c936e	Allotropa virgata			skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1868&rft.volume=7&rft.spage=368&rft_id=https://www.biodiversitylibrary.org/bibliography/3934&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
4fa91f5c-cdac-3129-922b-f35eeddafd6d	Caltha palustris L.	33355180	358577	ok
d44ff739-e3c6-32b7-9d79-cba81147bb2e	Eulophia	33120855		skip:unparseable_collation:7: ad t. 573 ('578')
dd34340c-34b7-3f3e-b976-e33349a3d968	Alchorneopsis floribunda	33333332	119814	ok
64ae1d73-ca3d-38ac-b9b4-889aeaceecc6	Siphonandra elliptica	111528		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1851&rft.volume=24&rft.spage=24&rft_id=https://www.biodiversitylibrary.org/bibliography/626&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
4d69798a-138b-3f18-8d9d-d3f38a087ea2	Stephanomeria tenuifolia		20090993	ok
5efc6612-789c-3b69-ab0f-8d54bc18c569	Kaempferia rotunda	33120360		skip:unparseable_collation:5
811ce2bf-4c3d-39c9-90d6-27150d0951b6	Mauria ferruginea			skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1846&rft.volume=6&rft.spage=366&rft_id=https://www.biodiversitylibrary.org/bibliography/5010&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
67011a51-7459-3cb0-9f30-6b9486e5d78e	Streptocarpus rexii (Bowie ex Hook.) Lindl.	33120855		skip:unparseable_collation:14: t. 1173
21cb2f7b-ed5a-30f9-a823-d38541f13639	Ruta angustifolia	235249		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1805&rft.volume=1&rft.spage=464&rft_id=https://www.biodiversitylibrary.org/bibliography/638&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
0914f221-a87c-38e6-9e06-0b6421d6ff92	Licaria glaberrima			skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1945&rft.volume=26&rft.spage=426&rft_id=https://www.biodiversitylibrary.org/bibliography/480&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
3371f2b4-4acd-3b8f-aaeb-53fbbad2933c	Hydnophytum Jack		2358145	ok
c38a6b10-ca0b-3768-86b6-09a5c8d69db0	Couratari guianensis Aubl.	33120210		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1775&rft.volume=2&rft.spage=724&rft_id=https://www.biodiversitylibrary.org/bibliography/674&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
572063fb-1da3-33c1-a027-cd8f14defdb6	Mycetia malayana (G.Don) Craib			skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1914&rft.volume=1914&rft.spage=29&rft_id=https://www.biodiversitylibrary.org/bibliography/62170&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
4d5484e8-6d94-3c98-8735-0b6707e6d478	Viburnum tinus L.	33355180		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1753&rft.volume=1&rft.spage=267&rft_id=https://www.biodiversitylibrary.org/bibliography/669&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
432d0e3b-82b1-3ecc-8804-2151352dceb9	Quinchamalium chilense Molina	33355636		skip:unparseable_collation:151
fc4ba298-d97d-3a5c-a74b-1a5041abfe0a	Gunnera L.	33355194		skip:unparseable_collation:16
6183ea8c-0ec1-37c3-9978-984c724f3d48	Maianthemum dilatatum			skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1916&rft.volume=61&rft.spage=30&rft_id=https://www.biodiversitylibrary.org/bibliography/9540&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
52882b25-2b8f-3a77-bc86-8deb6ee8d121	Asystasia gangetica	528162		skip:unparseable_collation:235
b690ee2b-1db2-3685-8af3-7e9b160ad51e	Casuarina torulosa	33069065	498812	ok
7b0462f0-15bb-396d-9a49-fa5474791029	Wedelia acapulcensis	33068611		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1818&rft.volume=4&rft.spage=168&rft_id=https://www.biodiversitylibrary.org/bibliography/640&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
79ffb6f1-1c8a-378b-a88c-ba27f2fa7006	Grewia biloba	33120800	390354	ok
45c782d9-71b9-3cb8-ae57-d1738a0dd7be	Lasiopetalum glutinosum	33355705		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1881&rft.volume=11&rft.spage=113&rft_id=https://www.biodiversitylibrary.org/bibliography/287&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
71b017c8-2b7a-3545-8e93-3e11d517dce6	Parastemon spicatus			skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1917&rft.volume=75&rft.spage=29&rft_id=https://www.biodiversitylibrary.org/bibliography/64180&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
6971c250-f58b-3d16-8aaa-a977d9ebe77c	Launaea arborescens			skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1923&rft.volume=19&rft.spage=65&rft_id=https://www.biodiversitylibrary.org/bibliography/9031&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
ef182009-60c4-34c7-a53e-b1fa1a475cbf	Impatiens parviflora DC.	154643		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1824&rft.volume=1&rft.spage=687&rft_id=https://www.biodiversitylibrary.org/bibliography/286&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
e96e47e9-f8d6-3f7e-a220-39bd8da70c90	Carex acutiformis	33120490	31323292	ok
d43430eb-653d-35ab-beca-aa2c6abf08be	Justicia rusbyana Lindau		31987327	ok
edc29fce-baea-3cad-a005-116d4185cc85	Diascia barberae	33120709		skip:unparseable_collation:97: t. 5933
7b1d8965-b091-3c29-b8af-edd3bcf2026a	Tiarella polyphylla	33120800		skip:unparseable_collation:210.
a9ddd9e0-2e64-371c-8836-5796e605c09b	Cordia holstii			skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1894&rft.volume=1894&rft.spage=51&rft_id=https://www.biodiversitylibrary.org/bibliography/41825&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
1926e178-59b7-3139-b5b9-2b5a4a85f988	Erigeron	33355180		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1753&rft.volume=2&rft.spage=863&rft_id=https://www.biodiversitylibrary.org/bibliography/669&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
5e159766-1910-39ea-8d1b-3f3a941a5da1	Acacia sibirica			skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1899&rft.volume=34&rft.spage=189&rft_id=https://www.biodiversitylibrary.org/bibliography/350&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
1b820871-bd98-39b9-b241-ae7b260d0a09	Canephora axillaris	33066643	630293	ok
37a91348-bad5-39e0-be23-41966d6974da	Asplenium	33355180	359099	ok
325fdc76-afa5-3331-8ec5-ad32fd971994	Malvaviscus concinnus	101174		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1837&rft.volume=11&rft.spage=361&rft_id=https://www.biodiversitylibrary.org/bibliography/626&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
15bfde81-0f7d-3228-8d25-7df2bdc06b00	Iodes cirrhosa Turcz.			skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1854&rft.volume=27&rft.spage=281&rft_id=https://www.biodiversitylibrary.org/bibliography/4951&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
f22cbd93-0830-3c57-bdd0-6ee033f4a0b4	Euphorbia balsamifera	33120156	4864556	ok
d53071f3-caee-3f57-b75b-202ac3e07ff2	Piper wachenheimii			skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1933&rft.volume=1933&rft.spage=339&rft_id=https://www.biodiversitylibrary.org/bibliography/62170&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
55bb019d-5a5f-31c5-8810-71f2635cf45e	Eirmocephala megaphylla		34644179	ok
27c476ee-daa8-39ec-a0f8-2c5a5fb796e9	Phellodendron amurense			skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1857&rft.volume=15&rft.spage=353&rft_id=https://www.biodiversitylibrary.org/bibliography/95237&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
14a5a259-788a-3645-b34c-8e9bc8dea82d	Anthurium andraeanum			skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1877&rft.volume=24&rft.spage=43&rft_id=https://www.biodiversitylibrary.org/bibliography/131&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
51e713f0-d1b9-30f3-95ed-845a55e0bbf7	Hypselodelphys			skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1950&rft.volume=83&rft.spage=12&rft_id=https://www.biodiversitylibrary.org/bibliography/3941&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
b773e512-4445-3994-b145-9681c79bc2fa	Tolmiea menziesii	5291006	5291006	ok
884c17f0-042e-35a8-9221-65c01b186256	Rumex obtusifolius	33355180	358354	ok
27304632-4e37-349e-892c-ebf080b6c91a	Warczewiczella discolor		34048665	ok
55e6603f-8ab7-3412-9868-bf7775ada031	Penaea L.	33355180	358130	ok
3947c7c4-3924-30d0-a955-2c6c02b2ee5b	Heberdenia penduliflora	33120916		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1902&rft.volume=236&rft.spage=159&rft_id=https://www.biodiversitylibrary.org/bibliography/250&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
532a7256-1644-34f3-bc18-a536d6089811	Dombeya kirkii Mast.	33355908		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1868&rft.volume=1&rft.spage=227&rft_id=https://www.biodiversitylibrary.org/bibliography/42&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
e262eb01-2b76-3d58-b0eb-0a16918dd22e	Heliconia rostrata Ruiz & Pav.	33190455	674785	ok
88775cee-27db-3296-a2d2-97ece0939fcc	Ocotea bernoulliana Mez			skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1889&rft.volume=5&rft.spage=275&rft_id=https://www.biodiversitylibrary.org/bibliography/79062&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
2fb3d594-ba00-3edb-a6cf-7595a24b5d27	Astiella Jovet			skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1941&rft.volume=9&rft.spage=147&rft_id=https://www.biodiversitylibrary.org/bibliography/314&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
